# wave ext albedo g
0.2941069080795591 1.90304856176796 0.5038650486626711 0.6809648707375681
0.31183922671848 1.803706328992287 0.5082468278406913 0.6722057174244731
0.3306406638162818 1.6913195220200514 0.5076782596585302 0.6636309923892397
0.3505756787537367 1.60314300706957 0.5038004485330349 0.6554529798494314
0.37171261730206756 1.5185403013656558 0.49902818126690185 0.6479066497305106
0.39412394594153133 1.4391306542449345 0.4964803704106107 0.6412519711220537
0.4178865003075564 1.3727937123791032 0.4969369064668234 0.6354585634693248
0.44308174861621785 1.3097349580942454 0.4992520481025698 0.6302269310427875
0.46979607097218135 1.2213588247932663 0.5016925579855067 0.6250959664509819
0.4981210555167073 1.1431682547183775 0.5021000861027074 0.6194707684903693
0.528153812431035 1.0508947652103497 0.5000173666441246 0.6131135567213594
0.5599973068716843 0.9767766245518799 0.496154069058463 0.6060050816883551
0.5937607119791227 0.9118456295426969 0.4916013656685025 0.5981437860315718
0.6295597831700595 0.851305488561482 0.4877039442681853 0.5885801813912432
0.6675172549966022 0.7806816837941364 0.48480418914737483 0.5781117670748577
0.7077632619328816 0.7133474500903874 0.4827099346382665 0.5673446941236419
0.7504357845317758 0.6522064071838366 0.48110700807956586 0.556858838329751
0.7956811224813573 0.595150060487712 0.47961681637669074 0.5472531865322195
0.8436543961828952 0.5412948093254791 0.4781957490252012 0.538410992410027
0.894520078570045 0.4902825305961468 0.4769460183204708 0.5298564971366702
0.9484525589925241 0.43978585788997526 0.47600326615611155 0.5209248143042395
1.0056367410975084 0.39131909950955956 0.4754640159194346 0.5109706294477544
1.0662686767585479 0.35104605217846535 0.47508842476393803 0.4997099210957829
1.1305562382253755 0.31795407357666655 0.47442875861644157 0.4870568274149656
1.1987198307990294 0.288092241542971 0.4728609592069865 0.4729317839688893
1.2709931484756471 0.2610351322714751 0.4698188001008679 0.45733778769029976
1.347623975149596 0.23651934292507448 0.4655802764172088 0.4402441947928418
1.42887503412281 0.21430621348116105 0.4608196138978841 0.42180732020621026
1.5150248888328213 0.19417950388053284 0.45651118203851077 0.4020537693009505
1.606368897887557 0.1759432896287561 0.4535214192173077 0.3809991874042701
1.703220227681174 0.15942005542716298 0.4515532440567566 0.35840632235990777
1.8059109260626212 0.14444896836320273 0.4498650599272412 0.33404980531763007
1.9147930607379093 0.1308843095925861 0.4473901025992253 0.3080636796367842
2.030239926309033 0.11849287463748687 0.44359839636257886 0.28018524432406616
2.1526473240877766 0.10709984415806276 0.4376765600734096 0.2502001631697705
2.28243491907218 0.09665669229765846 0.4278021297521744 0.2182773617011602
2.4200476787379257 0.08711879605211388 0.4142573533802514 0.18414795952512536
2.5659573985774657 0.07844480971955672 0.39716838904272966 0.14765483094810655
2.7206643196170894 0.07059603584121941 0.3764051244941654 0.1090226389825994
2.8846988434574588 0.06353578424666781 0.35104427312142295 0.0681127090729707
3.058623350717509 0.05722871104773132 0.3234810559607484 0.03420608753098767
3.243034129116143 0.05164013002316319 0.3014469390758557 0.019353996235579464
3.4385634178019657 0.046735290139401406 0.2798271659980086 0.005668341569127539
3.6458815749399403 0.042478615563740815 0.25801446692931146 0.006274939410755383
3.8656993759863454 0.03883290953522885 0.23592719434301307 0.016597301380514635
4.09877045053154 0.03575853288626246 0.21414073077236204 0.025460481016813766
4.345893866065046 0.033212585698626396 0.19289759502659054 0.03286075604812568
4.607916867521206 0.03114815407079235 0.17218616641522766 0.0390162451395684
4.885737781997793 0.029513748569923556 0.15224727748467404 0.043725151093002075
5.180309098606119 0.02825318891952383 0.13298109442478648 0.04752909891432966
5.492640734011761 0.027306451923629665 0.11463743386221721 0.050380691002375466
5.8238034948615205 0.026612560809791116 0.09654503815009985 0.05231327390444495
6.174932748967344 0.02611685398749258 0.07255856024167667 0.05311376251380162
6.547232317833568 0.025787958574384665 0.06687485832970586 0.05329754646287449
6.941978603872725 0.025722075348971002 0.0555742251202562 0.05293869896892541
7.152460606658361 0.025953255492008602 0.048814867421303414 0.052624364737680694
