# wave ext albedo g
0.09120000000000002 8.163027804234241 0.4277420410967543 0.8380830571048214
0.09669863813274364 7.558818657614065 0.4291825369054305 0.8204031405596053
0.1025288006220099 7.010349671405843 0.43359991414413435 0.8050971355333093
0.10871047576241182 6.510635788176627 0.44083480489584853 0.7921923338084146
0.11526485698451598 6.053751263713379 0.45054215348623705 0.7815990012437534
0.12221441551500176 5.634660867292684 0.4621324228650212 0.773068558470572
0.1295829774176527 5.249080656333584 0.47469840423888227 0.7661410776135235
0.13739580527931017 4.893365150294087 0.48692446556314384 0.760079698816694
0.14567968482084345 4.564420165662916 0.4970160838478487 0.7538066757478858
0.1544630167300755 4.259645274353782 0.505256784885845 0.7469412983265555
0.16377591403150768 3.9769207361939003 0.5158710697018454 0.740690416245445
0.16786320613200906 3.8640738148935987 0.520599415979754 0.7382048436220398
0.1720525031995632 3.7546731841496173 0.5244887801565622 0.7356041561143069
0.17634635093265394 3.6483135373231366 0.5270093896003891 0.732805804204385
0.18074735856177704 3.5449994172945822 0.5283723796990146 0.7299527259849335
0.18525820043498384 3.444820437941811 0.5289663479235844 0.7272501756898276
0.18988161764299488 3.3479171516312958 0.5291654318507749 0.7248704190651205
0.19462041968487098 3.2544664366752456 0.5289474926652593 0.7226507013867981
0.19947748617525368 3.164594893135518 0.5281302078397634 0.7202757047591969
0.20445576859421263 3.07811793358645 0.5265879489954519 0.7174757835184359
0.20955829208076318 2.9940335579119006 0.5246469060316753 0.7144851856500427
0.21478815727114448 2.910173559658249 0.5228537480657472 0.7117698856624372
0.22014854218297406 2.82421157955501 0.5216019313607829 0.7096644472012478
0.22564270414642526 2.7358816331038485 0.5205931863044625 0.7079135590824167
0.2312739817835998 2.6472266375775253 0.5193484514248217 0.7061054198645123
0.23704579703729914 2.5604496978465767 0.517717081079653 0.7040727785041174
0.24296165725042676 2.476622363743041 0.5159711996753904 0.7019645872177298
0.2490251572972855 2.3959119088761267 0.5142516977072832 0.6998974132900925
0.25523998176806506 2.318111054556995 0.5119423274060017 0.697715630498765
0.2616099072078463 2.2429362590936894 0.5083736453156692 0.695197318800321
0.27738291391482656 2.0801734071670794 0.5074851631475003 0.6885435182845238
0.2941069080795591 1.9540833918070926 0.5151560571437083 0.6809648707375681
0.31183922671848 1.8519092463399418 0.5135679565391164 0.6722057174244731
0.3306406638162818 1.7629844454547317 0.5096710673321323 0.6636309923892397
0.3505756787537367 1.6794783339543025 0.5044683504508458 0.6554529798494314
0.37171261730206756 1.5958374960620305 0.499217721709062 0.6479066497305106
0.39412394594153133 1.509708424283641 0.4955277147039448 0.6412519711220537
0.4178865003075564 1.4213207238754617 0.4938308888949413 0.6354585634693248
0.44308174861621785 1.3311019936671054 0.4935878131350666 0.6302269310427875
0.46979607097218135 1.2400829774485873 0.4939533317537219 0.6250959664509819
0.4981210555167073 1.1503044175085875 0.49384322262800334 0.6194707684903693
0.528153812431035 1.0634045490526087 0.4929200173245251 0.6131135567213594
0.5599973068716843 0.9805256821808112 0.49132636359968074 0.6060050816883551
0.5937607119791227 0.902241136992102 0.48929656946709854 0.5981437860315718
0.6295597831700595 0.8287148748604574 0.4871606682372901 0.5888420354460521
0.6675172549966022 0.7599810267180804 0.4852569383365801 0.5788492726002537
0.7077632619328816 0.6959835754409437 0.4839983217522589 0.5687225153571711
0.7504357845317758 0.6366000132394198 0.48394009632493634 0.5590110119411948
0.7956811224813573 0.581660191194847 0.48560369805031095 0.5502711166456224
0.8436543961828952 0.5309612448546314 0.4885025925055753 0.5424363369457496
0.894520078570045 0.4842793253645694 0.4915044282449356 0.5350956198599647
0.9484525589925241 0.4413787373886335 0.4929997625770593 0.5276939156901737
1.0056367410975084 0.4020189786755822 0.49133707560701784 0.519553093639095
1.0662686767585479 0.36596008793034707 0.4868099476353247 0.5101715596968668
1.1305562382253755 0.3329666345901982 0.48065086361960235 0.4992855267005613
1.1987198307990294 0.30281062364855044 0.4746767535631631 0.4865759145717549
1.2709931484756471 0.27527051343362385 0.47070021372266013 0.4720648557822409
1.347623975149596 0.2500847699960757 0.46847304298062653 0.45592443634373936
1.42887503412281 0.22697923623444405 0.4669426579581028 0.4385928886493007
1.5150248888328213 0.20571807486296811 0.46458036429253635 0.420318127270903
1.606368897887557 0.18609924780132975 0.45996735367271285 0.40134937105036717
1.703220227681174 0.1679748050107823 0.4533254324690575 0.38166805054866554
1.8059109260626212 0.1513679998327562 0.44544798037687977 0.36079136564097597
1.9147930607379093 0.13632257755154528 0.43750521163166234 0.3388365576137766
2.030239926309033 0.12283596584190974 0.432325473986712 0.3156470166104984
2.1526473240877766 0.11087134351657298 0.43212275216477875 0.2905363578690431
2.28243491907218 0.10035380879174907 0.43044453240022607 0.263595819606026
2.4200476787379257 0.09111284574418535 0.42631198473178666 0.23457680497352734
2.5659573985774657 0.08296667169123587 0.4186224970304899 0.2028761357230871
2.7206643196170894 0.07576133100334671 0.40637057854696856 0.1683287590157596
2.8846988434574588 0.06936639336435704 0.3887290914834424 0.13064604384722087
3.058623350717509 0.05722871104773132 0.36701384227044587 0.09694171380891749
3.243034129116143 0.05164013002316319 0.346244287259863 0.07771592290824227
3.4385634178019657 0.046735290139401406 0.3250279481958096 0.058232027064722504
3.6458815749399403 0.042478615563740815 0.3036243169901603 0.03944891029617125
3.8656993759863454 0.03883290953522885 0.2816250000348319 0.02157835190912758
4.09877045053154 0.03575853288626246 0.25943204381379004 0.0048818834116097515
4.345893866065046 0.033212585698626396 0.2375023563709292 0.010325689991741339
4.607916867521206 0.03114815407079235 0.21530133064537088 0.023726175721420748
4.885737781997793 0.029513748569923556 0.19285662914277996 0.035357730992095715
5.180309098606119 0.02825318891952383 0.17035907084665994 0.045477128899741405
5.492640734011761 0.027306451923629665 0.14786490617266676 0.054240352833966415
5.8238034948615205 0.026612560809791116 0.12562307411514356 0.0615534598369303
6.174932748967344 0.02611685398749258 0.10347318038807315 0.06734308204684974
6.547232317833568 0.025787958574384665 0.08675730786547564 0.07206874438756176
6.941978603872725 0.025722075348971002 0.07155774996719415 0.0756710784284619
7.152460606658361 0.025953255492008602 0.06366316664369814 0.0772366848615305
7.3693244605018435 0.026467708662804783 0.05339270176877653 0.07858930147247448
7.592763664241004 0.027385642429209024 0.039342696882153645 0.07961798377961063
7.822977583632215 0.028891190847309327 0.025031515940569724 0.08035404349627163
8.06017162923637 0.03126842077524352 0.014981252682470279 0.0805090564613234
8.304557439698419 0.034950738397275645 0.009205960428003798 0.07992724998028994
8.556353070583965 0.04056336283097839 0.006532081639904257 0.07882286354995577
8.81578318894141 0.04885611888713868 0.004767721218185568 0.0769484936688142
9.083079273763277 0.060203078130876726 0.0034586993891563274 0.07357468615866922
9.358479822525535 0.07317004383845656 0.0028547103447420286 0.06960438859848768
9.642230563989251 0.08303577004562204 0.002602848501951272 0.06684047892654782
9.934584677454415 0.08453679588352427 0.0025012891499728075 0.06505635890422529
10.235803018661574 0.07792878057717281 0.0023996336514549577 0.06316985306675732
10.546154352542846 0.06795583063496838 0.002400111954365017 0.061563254412212096
10.865915593030008 0.05836634015839895 0.002510635228614954 0.060847497615727324
11.19537205013357 0.05049709131017705 0.002499738486410826 0.06023739237898634
11.534817684513351 0.04440237764088212 0.0024767103354799086 0.05749416858282736
11.884555369767691 0.03976674407950843 0.002500009645563486 0.05820790689281666
12.244897162675262 0.03626284848302434 0.002499977303161346 0.057678513732450185
12.61616458163075 0.03364346331577795 0.0025347209605202274 0.057286462757645734
12.99868889352267 0.031747653741881696 0.00260005182355413 0.05720822992405251
13.392811409309422 0.030487156494007114 0.002597871341379025 0.05710008694030993
13.7988837885572 0.02983076176478423 0.002499737725498257 0.057100000324516356
14.217268353211647 0.02978745301252 0.0022964135234401764 0.0571018343343507
14.648338410883017 0.030382701709859725 0.001861191857625743 0.05676885343290759
15.092478587933462 0.03162107226737432 0.0015534065355365828 0.05609488055113599
15.550085172663554 0.03343505697950171 0.0012326993773859275 0.05516712419737315
16.02156646890431 0.03563919271857831 0.0010079313151433239 0.054016872195103025
16.50734316033014 0.0379300105840334 0.000894692582002155 0.0527805184560551
17.007848685817894 0.03996155245544959 0.0007035164606276397 0.05142750128037604
17.523529626186814 0.04146499696476772 0.0006026654202674304 0.04986865124171875
18.054846102664523 0.04232992345227399 0.0004923691744526339 0.04839940615358559
18.60227218743454 0.042598095380165554 0.0004999959898326786 0.04693837114957636
19.166296326631752 0.04239785489400931 0.0004964823761438884 0.04578835456156036
19.747421776163087 0.041876002388492914 0.0003999517789375106 0.04518768183181265
20.3461670507424 0.04115765247703591 0.0004000000772847927 0.04496106780835444
20.963066386540167 0.040333396720820015 0.00039999999505711267 0.04468809589912308
21.598670217860793 0.03946173855368715 0.0004000035046046084 0.044501844863393675
22.253545668272825 0.038576782005848756 0.00039922778305027576 0.04410161665091428
22.928277056630407 0.03769603145877786 0.00030013223388904663 0.04389320127738994
23.623466418437335 0.03682654234874027 0.0002999997156112542 0.04345718402454512
24.339734043018893 0.035969250905872045 0.0003000000004100877 0.043289161050871605
25.077719026981008 0.03512183962585003 0.0003000000013703772 0.043475035183268985
25.838079844450217 0.03428056361821543 0.0002999995723921373 0.04350000747569591
26.621494934603497 0.03344138247930893 0.0002996049287521467 0.04349961173939351
27.42866330701206 0.03260063989685733 0.0001991827925574933 0.04337261548025617
28.26030516533932 0.03175544919147569 0.00020000121538632317 0.04315417106386239
29.11716254994947 0.03090388418959686 0.0001999999989206178 0.04284192858032494
29.999999999999996 0.030045037348437328 0.00020000000000082934 0.04240867813583519
