# wave ext albedo g
0.09120000000000002 6.806043735439099 0.2973538526479778 0.8380830571048214
0.09669863813274364 6.044672779644927 0.3277111996687537 0.8204031405596053
0.1025288006220099 5.411747034685945 0.3592964769060515 0.8050971355333093
0.10871047576241182 4.884989532253671 0.3915300981836482 0.7921923338084146
0.11526485698451598 4.446075434002304 0.42360521168637827 0.7815990012437534
0.12221441551500176 4.08001341420833 0.4544287708008689 0.773068558470572
0.1295829774176527 3.7746682188544587 0.4825493372573804 0.7661410776135235
0.13739580527931017 3.5204354488027167 0.5060688233096852 0.760079698816694
0.14567968482084345 3.310116515572543 0.5225758985166444 0.7538066757478858
0.1544630167300755 3.1391251866659893 0.5316723025927813 0.7469412983265555
0.16377591403150768 3.0063608061358646 0.536532449358291 0.740690416245445
0.16786320613200906 2.9627357690191425 0.5359798198642424 0.7382048436220398
0.1720525031995632 2.9270529167415167 0.5321879353515143 0.7356041561143069
0.17634635093265394 2.899194902466463 0.5244072204052874 0.732805804204385
0.18074735856177704 2.8811287556660936 0.5135581274414308 0.7299527259849335
0.18525820043498384 2.875738992075787 0.501021323711613 0.7272501756898276
0.18988161764299488 2.8867018302686187 0.4880525396378632 0.7248704190651205
0.19462041968487098 2.9180039850102792 0.4741183368416989 0.7226507013867981
0.19947748617525368 2.9719670851396796 0.45791297442772183 0.7202757047591969
0.20445576859421263 3.044104815663367 0.43872340692682943 0.7174757835184359
0.20955829208076318 3.1145652565662214 0.4202404780666942 0.7144851856500427
0.21478815727114448 3.1448726476064612 0.4083340100043398 0.7117698856624372
0.22014854218297406 3.098485701016339 0.40744777673982313 0.7096644472012478
0.22564270414642526 2.9758333769319743 0.4153953533909024 0.7079135590824167
0.2312739817835998 2.8138141662860985 0.42821652328823606 0.7061054198645123
0.23704579703729914 2.650579601878044 0.4427583674828186 0.7040727785041174
0.24296165725042676 2.505539823982321 0.4569765460927499 0.7019645872177298
0.2490251572972855 2.382909610818199 0.468975550117815 0.6998974132900925
0.25523998176806506 2.2802394850307675 0.4781122157173374 0.697715630498765
0.2616099072078463 2.1934801241021082 0.4841838412954427 0.695197318800321
0.27738291391482656 2.0327100577658728 0.4956738675129312 0.6885435182845238
0.2941069080795591 1.915807269277743 0.5066878007829304 0.6809648707375681
0.31183922671848 1.8157570583292006 0.5095771100152976 0.6722057174244731
0.3306406638162818 1.7092357528787216 0.5081764615769307 0.6636309923892397
0.3505756787537367 1.6222268387907532 0.5039674240124876 0.6554529798494314
0.37171261730206756 1.5378646000397493 0.4990755663774419 0.6479066497305106
0.39412394594153133 1.4567750967546111 0.49624220648394424 0.6412519711220537
0.4178865003075564 1.3849254652531928 0.4961604020738529 0.6354585634693248
0.44308174861621785 1.3150767169874604 0.497835989360694 0.6302269310427875
0.46979607097218135 1.2260398629570965 0.4997577514275605 0.6250959664509819
0.4981210555167073 1.14495229541593 0.5000358702340314 0.6194707684903693
0.528153812431035 1.0540222111709145 0.4982430293142247 0.6131135567213594
0.5599973068716843 0.9777138889591127 0.49494714269376744 0.6060050816883551
0.5937607119791227 0.9094445064050483 0.4910251666181515 0.5981437860315718
0.6295597831700595 0.8456578351362258 0.48756812526046156 0.5886456449049454
0.6675172549966022 0.7755065195251224 0.48491737644467614 0.5782961434562066
0.7077632619328816 0.7090064814280265 0.48303203141676454 0.5676891494320242
0.7504357845317758 0.6483048086977324 0.48181528014090846 0.557396881732612
0.7956811224813573 0.5917775931644957 0.4811135367950958 0.5480076690605703
0.8436543961828952 0.5387114182077671 0.4807724598952947 0.5394173285439576
0.894520078570045 0.4887817292882525 0.480585620801587 0.5311662778174938
0.9484525589925241 0.44018407776463986 0.48025239026134847 0.5226170896507231
1.0056367410975084 0.39399406930106523 0.47943228084133044 0.5131162454955895
1.0662686767585479 0.3547745611164358 0.4780188054817847 0.5023253307460538
1.1305562382253755 0.32170721383004947 0.47598428486723177 0.49011400223636453
1.1987198307990294 0.2917718370693658 0.47331490779603064 0.4763428166196057
1.2709931484756471 0.2645939775620123 0.470039153506316 0.46101955471328504
1.347623975149596 0.2399106996928248 0.4663034680580632 0.44416425518056624
1.42887503412281 0.2174744691694818 0.4623503749129388 0.42600371231698286
1.5150248888328213 0.19706414662614166 0.45852847760201715 0.40661985879343865
1.606368897887557 0.17848227917189952 0.455132902831159 0.38608673331579435
1.703220227681174 0.1615587428230678 0.4519962911598318 0.36422175440709725
1.8059109260626212 0.14617872623059108 0.44876079003965086 0.34073519539846653
