# wave ext albedo g
0.09120000000000002 7.7106997813025275 0.3842793116138288 0.8380830571048214
0.09669863813274364 7.054103364957686 0.3953587578265383 0.8204031405596053
0.1025288006220099 6.477482125832544 0.4088321017314401 0.8050971355333093
0.10871047576241182 5.968753702868974 0.4243999026584484 0.7921923338084146
0.11526485698451598 5.5178593204763535 0.4415631728862841 0.7815990012437534
0.12221441551500176 5.1164450495979 0.4595645388436371 0.773068558470572
0.1295829774176527 4.757609843840543 0.477315381911715 0.7661410776135235
0.13739580527931017 4.4357219164636295 0.4933059181453243 0.760079698816694
0.14567968482084345 4.146318948966125 0.5055360220707806 0.7538066757478858
0.1544630167300755 3.8861385784578513 0.5140619574548239 0.7469412983265555
0.16377591403150768 3.653400759507888 0.5227581962539939 0.740690416245445
0.16786320613200906 3.5636277996021133 0.5257262172745835 0.7382048436220398
0.1720525031995632 3.4787997616802504 0.5270551652215463 0.7356041561143069
0.17634635093265394 3.398607325704245 0.5261419998686886 0.732805804204385
0.18074735856177704 3.3237091967517527 0.5234342956131534 0.7299527259849335
0.18525820043498384 3.255126622653136 0.5196513398529272 0.7272501756898276
0.18988161764299488 3.19417871117707 0.515461134446471 0.7248704190651205
0.19462041968487098 3.142312286120257 0.5106711073907392 0.7226507013867981
0.19947748617525368 3.1003856238035716 0.5047244633690828 0.7202757047591969
0.20445576859421263 3.0667802276120892 0.4972997683059111 0.7174757835184359
0.20955829208076318 3.034210790796674 0.4898447633766816 0.7144851856500427
0.21478815727114448 2.98840658897432 0.4846805020452781 0.7117698856624372
0.22014854218297406 2.915636286708786 0.48355054648712964 0.7096644472012478
0.22564270414642526 2.8158655477132237 0.48552724199994246 0.7079135590824167
0.2312739817835998 2.7027558138137167 0.4889711420459598 0.7061054198645123
0.23704579703729914 2.590492999190399 0.49273084321404154 0.7040727785041174
0.24296165725042676 2.486261517156134 0.49630631514784357 0.7019645872177298
0.2490251572972855 2.391577809523484 0.49915964851079375 0.6998974132900925
0.25523998176806506 2.3054871980482523 0.5006656235097802 0.697715630498765
0.2616099072078463 2.2264508807631627 0.500310377308927 0.695197318800321
0.27738291391482656 2.0582682738837526 0.5035480646026439 0.6885435182845238
0.2941069080795591 1.9089731943446133 0.512333305023449 0.6809648707375681
0.31183922671848 1.7767684746813157 0.5122376743645101 0.6722057174244731
0.3306406638162818 1.6589962591167016 0.5091728654137317 0.6636309923892397
0.3505756787537367 1.567484221330667 0.504301374971393 0.6554529798494314
0.37171261730206756 1.498062264496842 0.49917033659852195 0.6479066497305106
0.39412394594153133 1.4436196954261935 0.4957658786306113 0.6412519711220537
0.4178865003075564 1.3915243459677065 0.49460739328791187 0.6354585634693248
0.44308174861621785 1.3286015487859926 0.4950038718769424 0.6302269310427875
0.46979607097218135 1.2447752493361774 0.4958881383116681 0.6250959664509819
0.4981210555167073 1.1560568124332367 0.49590743849667934 0.6194707684903693
0.528153812431035 1.062788536450046 0.49469435465442496 0.6131135567213594
0.5599973068716843 0.9775755146079519 0.4925332899643763 0.6060050816883551
0.5937607119791227 0.8998530159606413 0.48987276851744954 0.5981437860315718
0.6295597831700595 0.8281298258877552 0.48729648724501384 0.5887765719323499
0.6675172549966022 0.7584300593305681 0.4851437510392788 0.5786648962189047
0.7077632619328816 0.6937564043895935 0.48367622497376084 0.5683780600487888
0.7504357845317758 0.6345122314968882 0.48323182426359373 0.5584729685383338
0.7956811224813573 0.5798667517487235 0.4841069776319059 0.5495166341172717
0.8436543961828952 0.5293145384299117 0.4859258816354818 0.5414300008118189
0.894520078570045 0.4825005530990145 0.4878648257638194 0.533785839179141
0.9484525589925241 0.4385960560425738 0.4887506384718224 0.5260016403436901
1.0056367410975084 0.39775071665501793 0.487368810685122 0.5174074775912598
1.0662686767585479 0.36129380120306537 0.483879566917478 0.5075561500465958
1.1305562382253755 0.3287768286330904 0.47909533736881216 0.49622835187916237
1.1987198307990294 0.2990321903725489 0.47422280497411895 0.4831648819210385
1.2709931484756471 0.2717877303302393 0.47047986031721206 0.4683830887592556
1.347623975149596 0.24681833287731067 0.4677498513397721 0.45200437595601495
1.42887503412281 0.2239143226693124 0.46541189694304813 0.4343964965385281
1.5150248888328213 0.2028869355383711 0.46256306872902997 0.41575203777841485
1.606368897887557 0.18356627620641597 0.4583558700588616 0.3962618251388429
1.703220227681174 0.16581604683793638 0.4528823853659823 0.3758526185014761
1.8059109260626212 0.14961120693364366 0.4465522502644701 0.35410597556013945
1.9147930607379093 0.13494035100266838 0.4399764343735531 0.3311433381195285
2.030239926309033 0.12173739658564808 0.43514370458067875 0.30678157353889035
2.1526473240877766 0.10992672299074982 0.43351120414193645 0.2804523091942249
2.28243491907218 0.09943719998081145 0.4297839317382131 0.2522662051298096
2.4200476787379257 0.09012938533285793 0.42329832689390284 0.22196959361142687
2.5659573985774657 0.08185696090134095 0.41325897003354983 0.18907080952934197
2.7206643196170894 0.07449508390806221 0.3988792150337678 0.15350222900746957
2.8846988434574588 0.06793700774764133 0.37930788689293754 0.11501271015365833
3.058623350717509 0.05722871104773132 0.3561306456930215 0.08125780723943504
3.243034129116143 0.05164013002316319 0.33504495021386116 0.06312544124007657
3.4385634178019657 0.046735290139401406 0.3137277526463593 0.045091105690823766
3.6458815749399403 0.042478615563740815 0.2922218544749481 0.031155417574817282
3.8656993759863454 0.03883290953522885 0.27020054861187714 0.020333089276974345
4.09877045053154 0.03575853288626246 0.24810921555343304 0.010026532812910756
4.345893866065046 0.033212585698626396 0.22635116603484454 0.015959456505837424
4.607916867521206 0.03114815407079235 0.2045225395878351 0.027548693075957663
4.885737781997793 0.029513748569923556 0.18270429122825346 0.0374495860173223
5.180309098606119 0.02825318891952383 0.16101457674119157 0.04599012140338847
5.492640734011761 0.027306451923629665 0.13955803809505438 0.05327543737606868
5.8238034948615205 0.026612560809791116 0.11835356512388263 0.05924341335380896
6.174932748967344 0.02611685398749258 0.09574452535147403 0.06378575216358771
6.547232317833568 0.025787958574384665 0.0817866954815332 0.06737594490638994
6.941978603872725 0.025722075348971002 0.06756186875545966 0.06998798356357777
7.152460606658361 0.025953255492008602 0.05995109183809946 0.07108360483056804
7.3693244605018435 0.026467708662804783 0.05008799434493828 0.07199291084123811
7.592763664241004 0.027385642429209024 0.03690795821298153 0.07263162107875065
7.822977583632215 0.028891190847309327 0.02408362761581429 0.0730058717726164
8.06017162923637 0.03126842077524352 0.014913206938841652 0.07290805103135858
8.304557439698419 0.034950738397275645 0.009350905428437003 0.07211912281866673
8.556353070583965 0.04056336283097839 0.0066836941963953934 0.07085058667357964
8.81578318894141 0.04885611888713868 0.004917736048363181 0.0689221385101754
9.083079273763277 0.060203078130876726 0.003605522756706342 0.06563051038348967
9.358479822525535 0.07317004383845656 0.002979693091754006 0.06184391472808655
9.642230563989251 0.08303577004562204 0.0027269524350748454 0.05918920714952888
9.934584677454415 0.08453679588352427 0.0026254691331706096 0.05745160377758635
10.235803018661574 0.07792878057717281 0.0025247499313796546 0.05567033663515941
10.546154352542846 0.06795583063496838 0.0025250838992733333 0.05413272300009575
